Area code,date,value
E07000089,2020-03-12,1
E07000089,2020-03-14,2
E07000089,2020-03-16,3
E07000089,2020-03-17,4
E07000089,2020-03-19,5
E07000089,2020-03-21,6
E07000089,2020-03-22,7
E07000089,2020-03-23,8
E07000089,2020-03-24,10
E07000089,2020-03-25,13
E07000089,2020-03-26,18
E07000089,2020-03-27,22
E07000089,2020-03-28,28
E07000089,2020-03-29,32
E07000089,2020-03-30,39
E07000089,2020-03-31,46
E07000089,2020-04-01,49
E07000089,2020-04-02,50
E07000089,2020-04-03,53
E07000089,2020-04-04,56
E07000089,2020-04-05,60
E07000089,2020-04-07,70
E07000089,2020-04-08,77
E07000089,2020-04-09,80
E07000089,2020-04-10,83
E07000089,2020-04-11,85
E07000089,2020-04-12,88
E07000089,2020-04-13,94
E07000089,2020-04-14,103
E07000089,2020-04-15,113
E07000089,2020-04-16,118
E07000089,2020-04-17,123
E07000089,2020-04-18,125
E07000089,2020-04-19,126
E07000089,2020-04-20,129
E07000089,2020-04-21,130
E07000089,2020-04-22,133
E07000089,2020-04-23,136
E07000089,2020-04-24,145
E07000089,2020-04-25,148
E07000089,2020-04-27,149
E07000089,2020-04-28,151
E07000089,2020-04-29,153
E07000089,2020-05-01,157
E07000089,2020-05-03,160
E07000089,2020-05-04,161
E07000089,2020-05-05,162
E07000089,2020-05-10,162
