Area code,date,value
E08000021,2020-03-02,1
E08000021,2020-03-04,2
E08000021,2020-03-05,3
E08000021,2020-03-07,4
E08000021,2020-03-10,5
E08000021,2020-03-13,7
E08000021,2020-03-14,9
E08000021,2020-03-15,13
E08000021,2020-03-17,19
E08000021,2020-03-18,22
E08000021,2020-03-19,27
E08000021,2020-03-20,35
E08000021,2020-03-21,44
E08000021,2020-03-22,49
E08000021,2020-03-23,67
E08000021,2020-03-24,87
E08000021,2020-03-25,106
E08000021,2020-03-26,125
E08000021,2020-03-27,145
E08000021,2020-03-28,157
E08000021,2020-03-29,187
E08000021,2020-03-30,206
E08000021,2020-03-31,240
E08000021,2020-04-01,281
E08000021,2020-04-02,312
E08000021,2020-04-03,344
E08000021,2020-04-04,367
E08000021,2020-04-05,391
E08000021,2020-04-06,430
E08000021,2020-04-07,470
E08000021,2020-04-08,500
E08000021,2020-04-09,541
E08000021,2020-04-10,570
E08000021,2020-04-11,590
E08000021,2020-04-12,607
E08000021,2020-04-13,627
E08000021,2020-04-14,658
E08000021,2020-04-15,675
E08000021,2020-04-16,696
E08000021,2020-04-17,713
E08000021,2020-04-18,730
E08000021,2020-04-19,747
E08000021,2020-04-20,764
E08000021,2020-04-21,782
E08000021,2020-04-22,800
E08000021,2020-04-23,810
E08000021,2020-04-24,830
E08000021,2020-04-25,841
E08000021,2020-04-26,852
E08000021,2020-04-27,865
E08000021,2020-04-28,888
E08000021,2020-04-29,900
E08000021,2020-04-30,935
E08000021,2020-05-01,940
E08000021,2020-05-02,946
E08000021,2020-05-03,949
E08000021,2020-05-04,961
E08000021,2020-05-05,974
E08000021,2020-05-06,978
E08000021,2020-05-07,989
E08000021,2020-05-08,995
E08000021,2020-05-09,996
E08000021,2020-05-10,996
