Area code,date,value
E06000018,2020-02-28,1
E06000018,2020-03-05,2
E06000018,2020-03-07,3
E06000018,2020-03-09,4
E06000018,2020-03-10,7
E06000018,2020-03-12,10
E06000018,2020-03-13,14
E06000018,2020-03-14,15
E06000018,2020-03-15,17
E06000018,2020-03-16,18
E06000018,2020-03-17,23
E06000018,2020-03-18,25
E06000018,2020-03-19,29
E06000018,2020-03-20,36
E06000018,2020-03-21,42
E06000018,2020-03-22,51
E06000018,2020-03-23,56
E06000018,2020-03-24,62
E06000018,2020-03-25,71
E06000018,2020-03-26,87
E06000018,2020-03-27,96
E06000018,2020-03-28,100
E06000018,2020-03-29,107
E06000018,2020-03-30,118
E06000018,2020-03-31,132
E06000018,2020-04-01,148
E06000018,2020-04-02,168
E06000018,2020-04-03,184
E06000018,2020-04-04,199
E06000018,2020-04-05,210
E06000018,2020-04-06,231
E06000018,2020-04-07,253
E06000018,2020-04-08,269
E06000018,2020-04-09,281
E06000018,2020-04-10,294
E06000018,2020-04-11,306
E06000018,2020-04-12,317
E06000018,2020-04-13,330
E06000018,2020-04-14,341
E06000018,2020-04-15,350
E06000018,2020-04-16,365
E06000018,2020-04-17,385
E06000018,2020-04-18,387
E06000018,2020-04-19,397
E06000018,2020-04-20,415
E06000018,2020-04-21,435
E06000018,2020-04-22,456
E06000018,2020-04-23,469
E06000018,2020-04-24,486
E06000018,2020-04-25,487
E06000018,2020-04-27,505
E06000018,2020-04-28,512
E06000018,2020-04-29,518
E06000018,2020-04-30,524
E06000018,2020-05-01,537
E06000018,2020-05-02,541
E06000018,2020-05-04,550
E06000018,2020-05-05,562
E06000018,2020-05-07,567
E06000018,2020-05-08,569
E06000018,2020-05-10,569
