Area code,date,value
E08000014,2020-03-09,1
E08000014,2020-03-12,4
E08000014,2020-03-14,6
E08000014,2020-03-15,7
E08000014,2020-03-17,8
E08000014,2020-03-18,9
E08000014,2020-03-19,13
E08000014,2020-03-20,15
E08000014,2020-03-21,17
E08000014,2020-03-22,21
E08000014,2020-03-23,28
E08000014,2020-03-24,35
E08000014,2020-03-25,53
E08000014,2020-03-26,65
E08000014,2020-03-27,81
E08000014,2020-03-28,93
E08000014,2020-03-29,105
E08000014,2020-03-30,124
E08000014,2020-03-31,157
E08000014,2020-04-01,185
E08000014,2020-04-02,217
E08000014,2020-04-03,262
E08000014,2020-04-04,295
E08000014,2020-04-05,322
E08000014,2020-04-06,358
E08000014,2020-04-07,397
E08000014,2020-04-08,430
E08000014,2020-04-09,463
E08000014,2020-04-10,477
E08000014,2020-04-11,504
E08000014,2020-04-12,525
E08000014,2020-04-13,557
E08000014,2020-04-14,587
E08000014,2020-04-15,619
E08000014,2020-04-16,637
E08000014,2020-04-17,663
E08000014,2020-04-18,675
E08000014,2020-04-19,687
E08000014,2020-04-20,702
E08000014,2020-04-21,720
E08000014,2020-04-22,739
E08000014,2020-04-23,744
E08000014,2020-04-24,754
E08000014,2020-04-25,766
E08000014,2020-04-26,775
E08000014,2020-04-27,785
E08000014,2020-04-28,798
E08000014,2020-04-29,813
E08000014,2020-04-30,829
E08000014,2020-05-01,835
E08000014,2020-05-02,840
E08000014,2020-05-03,845
E08000014,2020-05-04,849
E08000014,2020-05-05,851
E08000014,2020-05-06,855
E08000014,2020-05-07,858
E08000014,2020-05-08,859
E08000014,2020-05-09,860
E08000014,2020-05-10,860
