Area code,date,value
E07000145,2020-03-16,1
E07000145,2020-03-18,3
E07000145,2020-03-19,4
E07000145,2020-03-21,5
E07000145,2020-03-23,7
E07000145,2020-03-24,9
E07000145,2020-03-25,12
E07000145,2020-03-26,20
E07000145,2020-03-27,23
E07000145,2020-03-28,30
E07000145,2020-03-29,35
E07000145,2020-03-30,38
E07000145,2020-03-31,40
E07000145,2020-04-01,42
E07000145,2020-04-02,44
E07000145,2020-04-03,48
E07000145,2020-04-04,54
E07000145,2020-04-05,63
E07000145,2020-04-06,77
E07000145,2020-04-07,87
E07000145,2020-04-08,94
E07000145,2020-04-09,104
E07000145,2020-04-10,111
E07000145,2020-04-11,117
E07000145,2020-04-12,127
E07000145,2020-04-13,134
E07000145,2020-04-14,137
E07000145,2020-04-15,150
E07000145,2020-04-16,162
E07000145,2020-04-17,170
E07000145,2020-04-18,172
E07000145,2020-04-19,178
E07000145,2020-04-20,184
E07000145,2020-04-21,185
E07000145,2020-04-22,187
E07000145,2020-04-23,189
E07000145,2020-04-25,190
E07000145,2020-04-26,191
E07000145,2020-04-27,192
E07000145,2020-04-28,196
E07000145,2020-04-29,198
E07000145,2020-04-30,199
E07000145,2020-05-01,201
E07000145,2020-05-02,203
E07000145,2020-05-03,206
E07000145,2020-05-04,208
E07000145,2020-05-05,213
E07000145,2020-05-06,217
E07000145,2020-05-07,219
E07000145,2020-05-08,223
E07000145,2020-05-09,224
E07000145,2020-05-10,224
