Area code,date,value
E08000005,2020-03-09,1
E08000005,2020-03-10,2
E08000005,2020-03-11,3
E08000005,2020-03-13,4
E08000005,2020-03-15,5
E08000005,2020-03-16,8
E08000005,2020-03-17,13
E08000005,2020-03-18,14
E08000005,2020-03-19,15
E08000005,2020-03-20,18
E08000005,2020-03-21,24
E08000005,2020-03-22,25
E08000005,2020-03-23,35
E08000005,2020-03-24,42
E08000005,2020-03-25,50
E08000005,2020-03-26,65
E08000005,2020-03-27,76
E08000005,2020-03-28,89
E08000005,2020-03-29,97
E08000005,2020-03-30,108
E08000005,2020-03-31,127
E08000005,2020-04-01,143
E08000005,2020-04-02,152
E08000005,2020-04-03,168
E08000005,2020-04-04,185
E08000005,2020-04-05,196
E08000005,2020-04-06,213
E08000005,2020-04-07,240
E08000005,2020-04-08,276
E08000005,2020-04-09,299
E08000005,2020-04-10,317
E08000005,2020-04-11,333
E08000005,2020-04-12,349
E08000005,2020-04-13,369
E08000005,2020-04-14,394
E08000005,2020-04-15,413
E08000005,2020-04-16,425
E08000005,2020-04-17,441
E08000005,2020-04-18,451
E08000005,2020-04-19,465
E08000005,2020-04-20,491
E08000005,2020-04-21,508
E08000005,2020-04-22,524
E08000005,2020-04-23,535
E08000005,2020-04-24,548
E08000005,2020-04-25,552
E08000005,2020-04-26,556
E08000005,2020-04-27,566
E08000005,2020-04-28,580
E08000005,2020-04-29,587
E08000005,2020-04-30,593
E08000005,2020-05-01,601
E08000005,2020-05-02,605
E08000005,2020-05-03,609
E08000005,2020-05-04,622
E08000005,2020-05-05,638
E08000005,2020-05-06,645
E08000005,2020-05-07,657
E08000005,2020-05-08,666
E08000005,2020-05-10,666
