Area code,date,value
E07000064,2020-03-17,1
E07000064,2020-03-19,3
E07000064,2020-03-22,4
E07000064,2020-03-24,5
E07000064,2020-03-25,7
E07000064,2020-03-26,9
E07000064,2020-03-27,11
E07000064,2020-03-28,12
E07000064,2020-03-29,15
E07000064,2020-03-30,17
E07000064,2020-03-31,20
E07000064,2020-04-01,25
E07000064,2020-04-02,26
E07000064,2020-04-03,29
E07000064,2020-04-04,33
E07000064,2020-04-05,34
E07000064,2020-04-06,40
E07000064,2020-04-07,43
E07000064,2020-04-08,46
E07000064,2020-04-10,48
E07000064,2020-04-11,50
E07000064,2020-04-13,52
E07000064,2020-04-14,53
E07000064,2020-04-17,55
E07000064,2020-04-18,56
E07000064,2020-04-19,60
E07000064,2020-04-20,61
E07000064,2020-04-21,63
E07000064,2020-04-22,65
E07000064,2020-04-23,68
E07000064,2020-04-24,70
E07000064,2020-04-25,71
E07000064,2020-04-26,72
E07000064,2020-04-27,73
E07000064,2020-04-28,77
E07000064,2020-04-30,82
E07000064,2020-05-05,83
E07000064,2020-05-06,84
E07000064,2020-05-07,85
E07000064,2020-05-09,86
E07000064,2020-05-10,86
