Area code,date,value
E09000022,2020-03-03,1
E09000022,2020-03-04,2
E09000022,2020-03-06,3
E09000022,2020-03-07,5
E09000022,2020-03-09,7
E09000022,2020-03-10,15
E09000022,2020-03-11,29
E09000022,2020-03-12,33
E09000022,2020-03-13,44
E09000022,2020-03-14,54
E09000022,2020-03-15,67
E09000022,2020-03-16,83
E09000022,2020-03-17,104
E09000022,2020-03-18,121
E09000022,2020-03-19,143
E09000022,2020-03-20,174
E09000022,2020-03-21,192
E09000022,2020-03-22,225
E09000022,2020-03-23,253
E09000022,2020-03-24,279
E09000022,2020-03-25,315
E09000022,2020-03-26,359
E09000022,2020-03-27,394
E09000022,2020-03-28,431
E09000022,2020-03-29,458
E09000022,2020-03-30,510
E09000022,2020-03-31,550
E09000022,2020-04-01,599
E09000022,2020-04-02,641
E09000022,2020-04-03,679
E09000022,2020-04-04,710
E09000022,2020-04-05,727
E09000022,2020-04-06,769
E09000022,2020-04-07,808
E09000022,2020-04-08,840
E09000022,2020-04-09,870
E09000022,2020-04-10,886
E09000022,2020-04-11,931
E09000022,2020-04-12,947
E09000022,2020-04-13,963
E09000022,2020-04-14,974
E09000022,2020-04-15,997
E09000022,2020-04-16,1015
E09000022,2020-04-17,1025
E09000022,2020-04-18,1036
E09000022,2020-04-19,1047
E09000022,2020-04-20,1061
E09000022,2020-04-21,1068
E09000022,2020-04-22,1080
E09000022,2020-04-23,1099
E09000022,2020-04-24,1110
E09000022,2020-04-25,1114
E09000022,2020-04-26,1116
E09000022,2020-04-27,1123
E09000022,2020-04-28,1131
E09000022,2020-04-29,1138
E09000022,2020-04-30,1146
E09000022,2020-05-01,1156
E09000022,2020-05-03,1159
E09000022,2020-05-04,1162
E09000022,2020-05-05,1164
E09000022,2020-05-06,1167
E09000022,2020-05-07,1168
E09000022,2020-05-08,1169
E09000022,2020-05-09,1171
E09000022,2020-05-10,1171
