Area code,date,value
E07000030,2020-03-13,1
E07000030,2020-03-15,2
E07000030,2020-03-18,3
E07000030,2020-03-19,5
E07000030,2020-03-22,8
E07000030,2020-03-23,9
E07000030,2020-03-24,11
E07000030,2020-03-25,13
E07000030,2020-03-26,16
E07000030,2020-03-27,19
E07000030,2020-03-28,20
E07000030,2020-03-30,22
E07000030,2020-03-31,27
E07000030,2020-04-01,30
E07000030,2020-04-02,36
E07000030,2020-04-03,38
E07000030,2020-04-04,39
E07000030,2020-04-05,40
E07000030,2020-04-06,43
E07000030,2020-04-07,45
E07000030,2020-04-08,46
E07000030,2020-04-09,49
E07000030,2020-04-10,50
E07000030,2020-04-11,51
E07000030,2020-04-13,53
E07000030,2020-04-14,56
E07000030,2020-04-15,59
E07000030,2020-04-16,60
E07000030,2020-04-18,63
E07000030,2020-04-19,64
E07000030,2020-04-20,66
E07000030,2020-04-21,67
E07000030,2020-04-22,70
E07000030,2020-04-23,72
E07000030,2020-04-25,74
E07000030,2020-04-26,75
E07000030,2020-04-27,76
E07000030,2020-04-28,77
E07000030,2020-05-01,85
E07000030,2020-05-04,89
E07000030,2020-05-05,92
E07000030,2020-05-07,95
E07000030,2020-05-10,95
