Area code,date,value
E07000193,2020-03-09,1
E07000193,2020-03-12,3
E07000193,2020-03-15,6
E07000193,2020-03-16,8
E07000193,2020-03-17,9
E07000193,2020-03-18,11
E07000193,2020-03-19,13
E07000193,2020-03-20,14
E07000193,2020-03-21,17
E07000193,2020-03-22,21
E07000193,2020-03-23,25
E07000193,2020-03-24,29
E07000193,2020-03-25,34
E07000193,2020-03-26,38
E07000193,2020-03-27,40
E07000193,2020-03-28,45
E07000193,2020-03-29,52
E07000193,2020-03-30,60
E07000193,2020-03-31,65
E07000193,2020-04-01,70
E07000193,2020-04-02,74
E07000193,2020-04-03,83
E07000193,2020-04-04,98
E07000193,2020-04-05,100
E07000193,2020-04-07,113
E07000193,2020-04-08,122
E07000193,2020-04-09,125
E07000193,2020-04-10,133
E07000193,2020-04-11,140
E07000193,2020-04-12,144
E07000193,2020-04-13,149
E07000193,2020-04-14,157
E07000193,2020-04-15,169
E07000193,2020-04-16,174
E07000193,2020-04-17,181
E07000193,2020-04-18,190
E07000193,2020-04-19,198
E07000193,2020-04-20,203
E07000193,2020-04-21,214
E07000193,2020-04-22,220
E07000193,2020-04-23,229
E07000193,2020-04-24,247
E07000193,2020-04-25,250
E07000193,2020-04-26,259
E07000193,2020-04-27,265
E07000193,2020-04-28,269
E07000193,2020-04-29,271
E07000193,2020-04-30,273
E07000193,2020-05-01,279
E07000193,2020-05-02,286
E07000193,2020-05-03,287
E07000193,2020-05-04,289
E07000193,2020-05-05,291
E07000193,2020-05-06,294
E07000193,2020-05-07,296
E07000193,2020-05-08,297
E07000193,2020-05-09,298
E07000193,2020-05-10,298
