Area code,date,value
E07000076,2020-03-19,1
E07000076,2020-03-20,2
E07000076,2020-03-21,6
E07000076,2020-03-22,7
E07000076,2020-03-23,19
E07000076,2020-03-24,20
E07000076,2020-03-25,24
E07000076,2020-03-26,31
E07000076,2020-03-27,38
E07000076,2020-03-28,39
E07000076,2020-03-29,42
E07000076,2020-03-30,43
E07000076,2020-03-31,48
E07000076,2020-04-01,56
E07000076,2020-04-02,67
E07000076,2020-04-03,77
E07000076,2020-04-04,84
E07000076,2020-04-05,89
E07000076,2020-04-06,92
E07000076,2020-04-07,99
E07000076,2020-04-08,106
E07000076,2020-04-09,112
E07000076,2020-04-10,119
E07000076,2020-04-11,127
E07000076,2020-04-12,133
E07000076,2020-04-13,143
E07000076,2020-04-14,144
E07000076,2020-04-15,157
E07000076,2020-04-16,164
E07000076,2020-04-17,168
E07000076,2020-04-18,176
E07000076,2020-04-19,182
E07000076,2020-04-20,193
E07000076,2020-04-21,198
E07000076,2020-04-22,202
E07000076,2020-04-23,205
E07000076,2020-04-24,223
E07000076,2020-04-25,232
E07000076,2020-04-26,235
E07000076,2020-04-27,239
E07000076,2020-04-28,244
E07000076,2020-04-29,248
E07000076,2020-04-30,255
E07000076,2020-05-01,257
E07000076,2020-05-02,264
E07000076,2020-05-03,268
E07000076,2020-05-04,276
E07000076,2020-05-05,282
E07000076,2020-05-06,284
E07000076,2020-05-08,287
E07000076,2020-05-10,287
