Area code,date,value
E07000047,2020-03-03,1
E07000047,2020-03-06,2
E07000047,2020-03-13,3
E07000047,2020-03-24,4
E07000047,2020-03-25,7
E07000047,2020-03-26,8
E07000047,2020-03-27,10
E07000047,2020-03-28,11
E07000047,2020-03-30,12
E07000047,2020-03-31,13
E07000047,2020-04-02,14
E07000047,2020-04-03,18
E07000047,2020-04-04,20
E07000047,2020-04-06,22
E07000047,2020-04-08,23
E07000047,2020-04-11,24
E07000047,2020-04-12,26
E07000047,2020-04-13,28
E07000047,2020-04-14,29
E07000047,2020-04-15,35
E07000047,2020-04-16,37
E07000047,2020-04-18,38
E07000047,2020-04-19,40
E07000047,2020-04-20,43
E07000047,2020-04-21,44
E07000047,2020-04-22,45
E07000047,2020-04-23,47
E07000047,2020-04-26,48
E07000047,2020-04-28,49
E07000047,2020-05-02,50
E07000047,2020-05-03,51
E07000047,2020-05-04,52
E07000047,2020-05-06,53
E07000047,2020-05-10,53
