Area code,date,value
E06000031,2020-03-14,2
E06000031,2020-03-18,3
E06000031,2020-03-19,4
E06000031,2020-03-20,9
E06000031,2020-03-21,12
E06000031,2020-03-22,16
E06000031,2020-03-23,19
E06000031,2020-03-24,21
E06000031,2020-03-25,22
E06000031,2020-03-26,26
E06000031,2020-03-27,32
E06000031,2020-03-28,37
E06000031,2020-03-29,40
E06000031,2020-03-30,46
E06000031,2020-03-31,50
E06000031,2020-04-01,56
E06000031,2020-04-02,61
E06000031,2020-04-03,71
E06000031,2020-04-04,75
E06000031,2020-04-05,81
E06000031,2020-04-06,89
E06000031,2020-04-07,98
E06000031,2020-04-08,103
E06000031,2020-04-09,105
E06000031,2020-04-10,109
E06000031,2020-04-11,111
E06000031,2020-04-12,113
E06000031,2020-04-13,120
E06000031,2020-04-14,124
E06000031,2020-04-15,128
E06000031,2020-04-16,140
E06000031,2020-04-17,151
E06000031,2020-04-18,152
E06000031,2020-04-19,156
E06000031,2020-04-20,166
E06000031,2020-04-21,182
E06000031,2020-04-22,191
E06000031,2020-04-23,200
E06000031,2020-04-24,207
E06000031,2020-04-25,212
E06000031,2020-04-26,224
E06000031,2020-04-27,232
E06000031,2020-04-28,247
E06000031,2020-04-29,254
E06000031,2020-04-30,262
E06000031,2020-05-01,272
E06000031,2020-05-02,275
E06000031,2020-05-03,282
E06000031,2020-05-04,289
E06000031,2020-05-05,294
E06000031,2020-05-06,295
E06000031,2020-05-10,295
