Area code,date,value
E08000016,2020-02-03,1
E08000016,2020-03-02,2
E08000016,2020-03-03,3
E08000016,2020-03-11,4
E08000016,2020-03-14,6
E08000016,2020-03-15,7
E08000016,2020-03-17,9
E08000016,2020-03-18,12
E08000016,2020-03-19,17
E08000016,2020-03-20,18
E08000016,2020-03-21,22
E08000016,2020-03-22,29
E08000016,2020-03-23,42
E08000016,2020-03-24,58
E08000016,2020-03-25,68
E08000016,2020-03-26,89
E08000016,2020-03-27,104
E08000016,2020-03-28,118
E08000016,2020-03-29,131
E08000016,2020-03-30,146
E08000016,2020-03-31,179
E08000016,2020-04-01,205
E08000016,2020-04-02,219
E08000016,2020-04-03,228
E08000016,2020-04-04,240
E08000016,2020-04-05,242
E08000016,2020-04-06,255
E08000016,2020-04-07,276
E08000016,2020-04-08,292
E08000016,2020-04-09,311
E08000016,2020-04-10,336
E08000016,2020-04-11,360
E08000016,2020-04-12,381
E08000016,2020-04-13,413
E08000016,2020-04-14,440
E08000016,2020-04-15,452
E08000016,2020-04-16,461
E08000016,2020-04-17,476
E08000016,2020-04-18,485
E08000016,2020-04-19,508
E08000016,2020-04-20,526
E08000016,2020-04-21,540
E08000016,2020-04-22,561
E08000016,2020-04-23,579
E08000016,2020-04-24,587
E08000016,2020-04-25,608
E08000016,2020-04-26,621
E08000016,2020-04-27,638
E08000016,2020-04-28,660
E08000016,2020-04-29,674
E08000016,2020-04-30,684
E08000016,2020-05-01,699
E08000016,2020-05-02,717
E08000016,2020-05-03,732
E08000016,2020-05-04,744
E08000016,2020-05-05,752
E08000016,2020-05-06,755
E08000016,2020-05-07,757
E08000016,2020-05-08,771
E08000016,2020-05-09,775
E08000016,2020-05-10,775
