Area code,date,value
E07000215,2020-03-06,1
E07000215,2020-03-14,2
E07000215,2020-03-15,3
E07000215,2020-03-18,4
E07000215,2020-03-20,8
E07000215,2020-03-21,10
E07000215,2020-03-22,14
E07000215,2020-03-23,15
E07000215,2020-03-24,19
E07000215,2020-03-25,24
E07000215,2020-03-26,30
E07000215,2020-03-27,32
E07000215,2020-03-28,34
E07000215,2020-03-29,35
E07000215,2020-03-30,38
E07000215,2020-03-31,46
E07000215,2020-04-01,50
E07000215,2020-04-02,55
E07000215,2020-04-03,63
E07000215,2020-04-04,71
E07000215,2020-04-05,74
E07000215,2020-04-06,77
E07000215,2020-04-07,86
E07000215,2020-04-08,96
E07000215,2020-04-09,105
E07000215,2020-04-10,110
E07000215,2020-04-11,114
E07000215,2020-04-12,115
E07000215,2020-04-13,119
E07000215,2020-04-14,123
E07000215,2020-04-15,131
E07000215,2020-04-16,134
E07000215,2020-04-17,136
E07000215,2020-04-18,143
E07000215,2020-04-19,150
E07000215,2020-04-20,152
E07000215,2020-04-21,154
E07000215,2020-04-22,158
E07000215,2020-04-23,161
E07000215,2020-04-24,164
E07000215,2020-04-25,165
E07000215,2020-04-27,168
E07000215,2020-04-28,169
E07000215,2020-04-29,172
E07000215,2020-04-30,177
E07000215,2020-05-01,178
E07000215,2020-05-02,180
E07000215,2020-05-03,182
E07000215,2020-05-04,185
E07000215,2020-05-05,186
E07000215,2020-05-07,187
E07000215,2020-05-10,187
