Area code,date,value
E07000120,2020-03-12,1
E07000120,2020-03-15,2
E07000120,2020-03-18,3
E07000120,2020-03-25,4
E07000120,2020-03-26,5
E07000120,2020-03-27,7
E07000120,2020-03-28,9
E07000120,2020-03-29,10
E07000120,2020-03-30,14
E07000120,2020-03-31,16
E07000120,2020-04-01,18
E07000120,2020-04-02,26
E07000120,2020-04-03,28
E07000120,2020-04-04,32
E07000120,2020-04-05,36
E07000120,2020-04-06,45
E07000120,2020-04-07,49
E07000120,2020-04-08,52
E07000120,2020-04-09,62
E07000120,2020-04-10,65
E07000120,2020-04-11,68
E07000120,2020-04-12,71
E07000120,2020-04-13,73
E07000120,2020-04-16,77
E07000120,2020-04-17,80
E07000120,2020-04-18,82
E07000120,2020-04-19,86
E07000120,2020-04-20,89
E07000120,2020-04-21,93
E07000120,2020-04-22,97
E07000120,2020-04-23,105
E07000120,2020-04-25,106
E07000120,2020-04-26,108
E07000120,2020-04-27,109
E07000120,2020-04-28,114
E07000120,2020-04-29,116
E07000120,2020-04-30,117
E07000120,2020-05-01,120
E07000120,2020-05-03,122
E07000120,2020-05-04,125
E07000120,2020-05-05,126
E07000120,2020-05-06,130
E07000120,2020-05-07,132
E07000120,2020-05-08,134
E07000120,2020-05-10,134
