Area code,date,value
E07000229,2020-03-14,1
E07000229,2020-03-17,2
E07000229,2020-03-18,3
E07000229,2020-03-24,5
E07000229,2020-03-25,7
E07000229,2020-03-26,8
E07000229,2020-03-27,9
E07000229,2020-03-28,12
E07000229,2020-03-29,17
E07000229,2020-04-01,20
E07000229,2020-04-02,22
E07000229,2020-04-03,24
E07000229,2020-04-04,28
E07000229,2020-04-05,32
E07000229,2020-04-06,44
E07000229,2020-04-07,56
E07000229,2020-04-08,60
E07000229,2020-04-09,65
E07000229,2020-04-10,71
E07000229,2020-04-11,75
E07000229,2020-04-12,80
E07000229,2020-04-13,84
E07000229,2020-04-14,90
E07000229,2020-04-15,97
E07000229,2020-04-16,102
E07000229,2020-04-17,109
E07000229,2020-04-18,117
E07000229,2020-04-19,122
E07000229,2020-04-20,131
E07000229,2020-04-21,140
E07000229,2020-04-22,146
E07000229,2020-04-23,150
E07000229,2020-04-24,153
E07000229,2020-04-25,160
E07000229,2020-04-26,164
E07000229,2020-04-27,165
E07000229,2020-04-28,172
E07000229,2020-04-29,180
E07000229,2020-04-30,182
E07000229,2020-05-01,184
E07000229,2020-05-03,187
E07000229,2020-05-04,192
E07000229,2020-05-07,193
E07000229,2020-05-09,194
E07000229,2020-05-10,194
