Area code,date,value
E07000108,2020-03-10,1
E07000108,2020-03-14,3
E07000108,2020-03-18,4
E07000108,2020-03-19,5
E07000108,2020-03-20,6
E07000108,2020-03-23,9
E07000108,2020-03-24,10
E07000108,2020-03-25,13
E07000108,2020-03-26,18
E07000108,2020-03-27,19
E07000108,2020-03-28,20
E07000108,2020-03-29,24
E07000108,2020-03-30,26
E07000108,2020-03-31,31
E07000108,2020-04-01,39
E07000108,2020-04-02,44
E07000108,2020-04-03,49
E07000108,2020-04-04,52
E07000108,2020-04-05,55
E07000108,2020-04-06,65
E07000108,2020-04-07,67
E07000108,2020-04-08,75
E07000108,2020-04-09,79
E07000108,2020-04-10,85
E07000108,2020-04-11,91
E07000108,2020-04-12,101
E07000108,2020-04-13,114
E07000108,2020-04-14,119
E07000108,2020-04-15,127
E07000108,2020-04-16,141
E07000108,2020-04-17,161
E07000108,2020-04-18,168
E07000108,2020-04-19,175
E07000108,2020-04-20,181
E07000108,2020-04-21,191
E07000108,2020-04-22,203
E07000108,2020-04-23,207
E07000108,2020-04-24,221
E07000108,2020-04-25,228
E07000108,2020-04-26,230
E07000108,2020-04-27,238
E07000108,2020-04-28,250
E07000108,2020-04-29,261
E07000108,2020-04-30,263
E07000108,2020-05-01,270
E07000108,2020-05-02,279
E07000108,2020-05-03,283
E07000108,2020-05-04,288
E07000108,2020-05-05,292
E07000108,2020-05-06,299
E07000108,2020-05-07,304
E07000108,2020-05-08,308
E07000108,2020-05-10,308
