Area code,date,value
E09000023,2020-02-11,1
E09000023,2020-03-04,2
E09000023,2020-03-07,3
E09000023,2020-03-10,4
E09000023,2020-03-11,9
E09000023,2020-03-12,18
E09000023,2020-03-13,21
E09000023,2020-03-14,23
E09000023,2020-03-15,29
E09000023,2020-03-16,40
E09000023,2020-03-17,48
E09000023,2020-03-18,57
E09000023,2020-03-19,73
E09000023,2020-03-20,95
E09000023,2020-03-21,103
E09000023,2020-03-22,122
E09000023,2020-03-23,149
E09000023,2020-03-24,164
E09000023,2020-03-25,188
E09000023,2020-03-26,213
E09000023,2020-03-27,247
E09000023,2020-03-28,268
E09000023,2020-03-29,293
E09000023,2020-03-30,320
E09000023,2020-03-31,358
E09000023,2020-04-01,393
E09000023,2020-04-02,445
E09000023,2020-04-03,491
E09000023,2020-04-04,519
E09000023,2020-04-05,547
E09000023,2020-04-06,591
E09000023,2020-04-07,620
E09000023,2020-04-08,643
E09000023,2020-04-09,675
E09000023,2020-04-10,683
E09000023,2020-04-11,697
E09000023,2020-04-12,709
E09000023,2020-04-13,737
E09000023,2020-04-14,752
E09000023,2020-04-15,771
E09000023,2020-04-16,786
E09000023,2020-04-17,813
E09000023,2020-04-18,819
E09000023,2020-04-19,826
E09000023,2020-04-20,840
E09000023,2020-04-21,866
E09000023,2020-04-22,870
E09000023,2020-04-23,874
E09000023,2020-04-24,884
E09000023,2020-04-25,889
E09000023,2020-04-26,893
E09000023,2020-04-27,901
E09000023,2020-04-28,913
E09000023,2020-04-29,917
E09000023,2020-04-30,924
E09000023,2020-05-01,929
E09000023,2020-05-02,933
E09000023,2020-05-03,938
E09000023,2020-05-04,942
E09000023,2020-05-05,946
E09000023,2020-05-06,949
E09000023,2020-05-07,951
E09000023,2020-05-08,953
E09000023,2020-05-10,953
