Area code,date,value
E07000181,2020-03-03,2
E07000181,2020-03-09,4
E07000181,2020-03-13,5
E07000181,2020-03-15,6
E07000181,2020-03-17,9
E07000181,2020-03-20,10
E07000181,2020-03-21,12
E07000181,2020-03-23,14
E07000181,2020-03-24,18
E07000181,2020-03-25,19
E07000181,2020-03-26,28
E07000181,2020-03-27,35
E07000181,2020-03-28,38
E07000181,2020-03-29,42
E07000181,2020-03-30,49
E07000181,2020-03-31,57
E07000181,2020-04-01,60
E07000181,2020-04-02,71
E07000181,2020-04-03,78
E07000181,2020-04-04,84
E07000181,2020-04-05,93
E07000181,2020-04-06,98
E07000181,2020-04-07,104
E07000181,2020-04-08,108
E07000181,2020-04-09,112
E07000181,2020-04-10,122
E07000181,2020-04-11,128
E07000181,2020-04-12,132
E07000181,2020-04-13,144
E07000181,2020-04-14,149
E07000181,2020-04-15,154
E07000181,2020-04-16,162
E07000181,2020-04-17,173
E07000181,2020-04-18,177
E07000181,2020-04-19,179
E07000181,2020-04-20,189
E07000181,2020-04-21,198
E07000181,2020-04-22,206
E07000181,2020-04-23,214
E07000181,2020-04-24,222
E07000181,2020-04-25,228
E07000181,2020-04-26,235
E07000181,2020-04-27,240
E07000181,2020-04-28,243
E07000181,2020-04-30,259
E07000181,2020-05-01,262
E07000181,2020-05-02,267
E07000181,2020-05-03,268
E07000181,2020-05-04,270
E07000181,2020-05-05,271
E07000181,2020-05-06,272
E07000181,2020-05-07,273
E07000181,2020-05-10,274
