Area code,date,value
E07000105,2020-03-03,1
E07000105,2020-03-12,2
E07000105,2020-03-13,3
E07000105,2020-03-14,4
E07000105,2020-03-15,5
E07000105,2020-03-18,7
E07000105,2020-03-19,8
E07000105,2020-03-20,9
E07000105,2020-03-22,10
E07000105,2020-03-23,16
E07000105,2020-03-24,17
E07000105,2020-03-25,20
E07000105,2020-03-26,24
E07000105,2020-03-27,26
E07000105,2020-03-28,34
E07000105,2020-03-29,39
E07000105,2020-03-30,45
E07000105,2020-03-31,58
E07000105,2020-04-01,70
E07000105,2020-04-02,73
E07000105,2020-04-03,76
E07000105,2020-04-04,84
E07000105,2020-04-05,94
E07000105,2020-04-06,114
E07000105,2020-04-07,121
E07000105,2020-04-08,134
E07000105,2020-04-09,144
E07000105,2020-04-10,160
E07000105,2020-04-11,164
E07000105,2020-04-12,183
E07000105,2020-04-13,190
E07000105,2020-04-14,193
E07000105,2020-04-15,221
E07000105,2020-04-16,250
E07000105,2020-04-17,286
E07000105,2020-04-18,300
E07000105,2020-04-19,301
E07000105,2020-04-20,316
E07000105,2020-04-21,337
E07000105,2020-04-22,370
E07000105,2020-04-23,384
E07000105,2020-04-24,404
E07000105,2020-04-25,424
E07000105,2020-04-26,437
E07000105,2020-04-27,459
E07000105,2020-04-28,472
E07000105,2020-04-29,497
E07000105,2020-04-30,520
E07000105,2020-05-01,529
E07000105,2020-05-02,542
E07000105,2020-05-03,551
E07000105,2020-05-04,566
E07000105,2020-05-05,580
E07000105,2020-05-06,593
E07000105,2020-05-07,606
E07000105,2020-05-08,613
E07000105,2020-05-09,614
E07000105,2020-05-10,614
