Area code,date,value
E07000070,2020-03-04,2
E07000070,2020-03-06,3
E07000070,2020-03-09,4
E07000070,2020-03-10,5
E07000070,2020-03-12,9
E07000070,2020-03-13,13
E07000070,2020-03-16,14
E07000070,2020-03-17,16
E07000070,2020-03-18,17
E07000070,2020-03-19,18
E07000070,2020-03-20,21
E07000070,2020-03-22,24
E07000070,2020-03-23,30
E07000070,2020-03-24,33
E07000070,2020-03-25,44
E07000070,2020-03-26,53
E07000070,2020-03-27,69
E07000070,2020-03-28,76
E07000070,2020-03-29,78
E07000070,2020-03-30,90
E07000070,2020-03-31,95
E07000070,2020-04-01,108
E07000070,2020-04-02,113
E07000070,2020-04-03,123
E07000070,2020-04-04,136
E07000070,2020-04-05,146
E07000070,2020-04-06,152
E07000070,2020-04-07,162
E07000070,2020-04-08,172
E07000070,2020-04-09,180
E07000070,2020-04-10,186
E07000070,2020-04-11,190
E07000070,2020-04-12,192
E07000070,2020-04-13,195
E07000070,2020-04-14,205
E07000070,2020-04-15,210
E07000070,2020-04-16,213
E07000070,2020-04-17,220
E07000070,2020-04-18,225
E07000070,2020-04-19,231
E07000070,2020-04-20,241
E07000070,2020-04-21,252
E07000070,2020-04-22,260
E07000070,2020-04-23,273
E07000070,2020-04-24,280
E07000070,2020-04-25,289
E07000070,2020-04-26,298
E07000070,2020-04-27,315
E07000070,2020-04-28,320
E07000070,2020-04-29,327
E07000070,2020-04-30,331
E07000070,2020-05-01,333
E07000070,2020-05-02,335
E07000070,2020-05-03,338
E07000070,2020-05-04,340
E07000070,2020-05-05,345
E07000070,2020-05-06,350
E07000070,2020-05-08,353
E07000070,2020-05-09,356
E07000070,2020-05-10,356
