Area code,date,value
E09000012,2020-02-19,1
E09000012,2020-03-06,2
E09000012,2020-03-08,3
E09000012,2020-03-09,5
E09000012,2020-03-10,6
E09000012,2020-03-11,14
E09000012,2020-03-12,20
E09000012,2020-03-13,23
E09000012,2020-03-14,28
E09000012,2020-03-15,30
E09000012,2020-03-16,36
E09000012,2020-03-17,43
E09000012,2020-03-18,48
E09000012,2020-03-19,56
E09000012,2020-03-20,65
E09000012,2020-03-21,70
E09000012,2020-03-22,84
E09000012,2020-03-23,104
E09000012,2020-03-24,124
E09000012,2020-03-25,140
E09000012,2020-03-26,163
E09000012,2020-03-27,179
E09000012,2020-03-28,191
E09000012,2020-03-29,205
E09000012,2020-03-30,222
E09000012,2020-03-31,253
E09000012,2020-04-01,285
E09000012,2020-04-02,323
E09000012,2020-04-03,348
E09000012,2020-04-04,372
E09000012,2020-04-05,392
E09000012,2020-04-06,415
E09000012,2020-04-07,442
E09000012,2020-04-08,459
E09000012,2020-04-09,475
E09000012,2020-04-10,489
E09000012,2020-04-11,504
E09000012,2020-04-12,515
E09000012,2020-04-13,523
E09000012,2020-04-14,530
E09000012,2020-04-15,542
E09000012,2020-04-16,548
E09000012,2020-04-17,557
E09000012,2020-04-18,562
E09000012,2020-04-19,567
E09000012,2020-04-20,579
E09000012,2020-04-21,581
E09000012,2020-04-22,587
E09000012,2020-04-23,593
E09000012,2020-04-24,595
E09000012,2020-04-25,596
E09000012,2020-04-26,598
E09000012,2020-04-27,600
E09000012,2020-04-28,601
E09000012,2020-04-29,604
E09000012,2020-04-30,606
E09000012,2020-05-01,612
E09000012,2020-05-02,614
E09000012,2020-05-03,615
E09000012,2020-05-04,616
E09000012,2020-05-05,619
E09000012,2020-05-06,622
E09000012,2020-05-07,624
E09000012,2020-05-10,624
