Area code,date,value
E06000057,2020-03-13,1
E06000057,2020-03-15,3
E06000057,2020-03-16,4
E06000057,2020-03-17,6
E06000057,2020-03-18,7
E06000057,2020-03-19,9
E06000057,2020-03-20,10
E06000057,2020-03-22,13
E06000057,2020-03-23,20
E06000057,2020-03-24,28
E06000057,2020-03-25,36
E06000057,2020-03-26,48
E06000057,2020-03-27,55
E06000057,2020-03-28,65
E06000057,2020-03-29,71
E06000057,2020-03-30,78
E06000057,2020-03-31,95
E06000057,2020-04-01,135
E06000057,2020-04-02,159
E06000057,2020-04-03,181
E06000057,2020-04-04,206
E06000057,2020-04-05,229
E06000057,2020-04-06,257
E06000057,2020-04-07,287
E06000057,2020-04-08,322
E06000057,2020-04-09,358
E06000057,2020-04-10,382
E06000057,2020-04-11,421
E06000057,2020-04-12,458
E06000057,2020-04-13,489
E06000057,2020-04-14,520
E06000057,2020-04-15,539
E06000057,2020-04-16,556
E06000057,2020-04-17,581
E06000057,2020-04-18,605
E06000057,2020-04-19,625
E06000057,2020-04-20,648
E06000057,2020-04-21,671
E06000057,2020-04-22,684
E06000057,2020-04-23,693
E06000057,2020-04-24,714
E06000057,2020-04-25,727
E06000057,2020-04-26,730
E06000057,2020-04-27,741
E06000057,2020-04-28,756
E06000057,2020-04-29,774
E06000057,2020-04-30,793
E06000057,2020-05-01,809
E06000057,2020-05-02,810
E06000057,2020-05-03,816
E06000057,2020-05-04,826
E06000057,2020-05-05,834
E06000057,2020-05-06,853
E06000057,2020-05-07,862
E06000057,2020-05-08,867
E06000057,2020-05-10,867
