Area code,date,value
E06000033,2020-03-04,1
E06000033,2020-03-09,2
E06000033,2020-03-12,3
E06000033,2020-03-14,4
E06000033,2020-03-16,6
E06000033,2020-03-17,8
E06000033,2020-03-21,9
E06000033,2020-03-22,13
E06000033,2020-03-23,19
E06000033,2020-03-24,25
E06000033,2020-03-25,27
E06000033,2020-03-26,35
E06000033,2020-03-27,42
E06000033,2020-03-28,48
E06000033,2020-03-29,59
E06000033,2020-03-30,72
E06000033,2020-03-31,87
E06000033,2020-04-01,103
E06000033,2020-04-02,117
E06000033,2020-04-03,135
E06000033,2020-04-04,150
E06000033,2020-04-05,158
E06000033,2020-04-06,177
E06000033,2020-04-07,195
E06000033,2020-04-08,200
E06000033,2020-04-09,206
E06000033,2020-04-10,216
E06000033,2020-04-11,220
E06000033,2020-04-12,228
E06000033,2020-04-13,238
E06000033,2020-04-14,245
E06000033,2020-04-15,251
E06000033,2020-04-16,254
E06000033,2020-04-17,255
E06000033,2020-04-18,256
E06000033,2020-04-19,261
E06000033,2020-04-20,268
E06000033,2020-04-21,273
E06000033,2020-04-22,278
E06000033,2020-04-23,282
E06000033,2020-04-24,286
E06000033,2020-04-25,290
E06000033,2020-04-26,294
E06000033,2020-04-27,296
E06000033,2020-04-28,297
E06000033,2020-04-29,301
E06000033,2020-04-30,305
E06000033,2020-05-01,310
E06000033,2020-05-02,317
E06000033,2020-05-03,318
E06000033,2020-05-04,330
E06000033,2020-05-05,332
E06000033,2020-05-06,334
E06000033,2020-05-07,338
E06000033,2020-05-08,340
E06000033,2020-05-10,340
