Area code,date,value
E07000147,2020-03-13,2
E07000147,2020-03-16,3
E07000147,2020-03-18,4
E07000147,2020-03-20,5
E07000147,2020-03-21,6
E07000147,2020-03-22,7
E07000147,2020-03-23,8
E07000147,2020-03-24,10
E07000147,2020-03-25,12
E07000147,2020-03-27,14
E07000147,2020-03-28,17
E07000147,2020-03-29,20
E07000147,2020-03-30,23
E07000147,2020-03-31,25
E07000147,2020-04-01,28
E07000147,2020-04-02,31
E07000147,2020-04-03,35
E07000147,2020-04-04,37
E07000147,2020-04-05,39
E07000147,2020-04-06,45
E07000147,2020-04-07,47
E07000147,2020-04-08,51
E07000147,2020-04-09,53
E07000147,2020-04-10,55
E07000147,2020-04-11,56
E07000147,2020-04-12,57
E07000147,2020-04-13,61
E07000147,2020-04-14,64
E07000147,2020-04-15,67
E07000147,2020-04-16,68
E07000147,2020-04-17,72
E07000147,2020-04-19,74
E07000147,2020-04-21,76
E07000147,2020-04-22,78
E07000147,2020-04-23,95
E07000147,2020-04-24,105
E07000147,2020-04-28,108
E07000147,2020-04-29,110
E07000147,2020-04-30,113
E07000147,2020-05-01,116
E07000147,2020-05-02,118
E07000147,2020-05-04,121
E07000147,2020-05-05,123
E07000147,2020-05-06,125
E07000147,2020-05-07,128
E07000147,2020-05-08,130
E07000147,2020-05-10,130
