Area code,date,value
E06000011,2020-02-28,1
E06000011,2020-03-10,3
E06000011,2020-03-11,5
E06000011,2020-03-12,7
E06000011,2020-03-13,11
E06000011,2020-03-16,13
E06000011,2020-03-17,14
E06000011,2020-03-18,15
E06000011,2020-03-19,17
E06000011,2020-03-22,19
E06000011,2020-03-23,24
E06000011,2020-03-24,26
E06000011,2020-03-25,32
E06000011,2020-03-26,35
E06000011,2020-03-27,38
E06000011,2020-03-28,41
E06000011,2020-03-29,51
E06000011,2020-03-30,63
E06000011,2020-03-31,78
E06000011,2020-04-01,87
E06000011,2020-04-02,94
E06000011,2020-04-03,106
E06000011,2020-04-04,120
E06000011,2020-04-05,130
E06000011,2020-04-06,150
E06000011,2020-04-07,170
E06000011,2020-04-08,191
E06000011,2020-04-09,200
E06000011,2020-04-10,222
E06000011,2020-04-11,228
E06000011,2020-04-12,244
E06000011,2020-04-13,261
E06000011,2020-04-14,288
E06000011,2020-04-15,312
E06000011,2020-04-16,333
E06000011,2020-04-17,346
E06000011,2020-04-18,358
E06000011,2020-04-19,379
E06000011,2020-04-20,406
E06000011,2020-04-21,429
E06000011,2020-04-22,443
E06000011,2020-04-23,464
E06000011,2020-04-24,490
E06000011,2020-04-25,512
E06000011,2020-04-26,532
E06000011,2020-04-27,559
E06000011,2020-04-28,582
E06000011,2020-04-29,615
E06000011,2020-04-30,643
E06000011,2020-05-01,662
E06000011,2020-05-02,671
E06000011,2020-05-03,681
E06000011,2020-05-04,697
E06000011,2020-05-05,713
E06000011,2020-05-06,728
E06000011,2020-05-07,739
E06000011,2020-05-08,743
E06000011,2020-05-09,748
E06000011,2020-05-10,749
