Area code,date,value
E07000082,2020-03-12,2
E07000082,2020-03-16,3
E07000082,2020-03-18,4
E07000082,2020-03-20,5
E07000082,2020-03-21,6
E07000082,2020-03-22,7
E07000082,2020-03-23,9
E07000082,2020-03-24,10
E07000082,2020-03-25,14
E07000082,2020-03-27,16
E07000082,2020-03-28,19
E07000082,2020-03-29,26
E07000082,2020-03-30,32
E07000082,2020-03-31,34
E07000082,2020-04-01,38
E07000082,2020-04-02,42
E07000082,2020-04-03,49
E07000082,2020-04-04,57
E07000082,2020-04-05,59
E07000082,2020-04-06,64
E07000082,2020-04-07,80
E07000082,2020-04-08,94
E07000082,2020-04-09,101
E07000082,2020-04-10,111
E07000082,2020-04-11,113
E07000082,2020-04-12,120
E07000082,2020-04-13,129
E07000082,2020-04-14,131
E07000082,2020-04-15,137
E07000082,2020-04-16,146
E07000082,2020-04-17,148
E07000082,2020-04-18,152
E07000082,2020-04-19,157
E07000082,2020-04-20,162
E07000082,2020-04-21,171
E07000082,2020-04-23,175
E07000082,2020-04-24,176
E07000082,2020-04-26,177
E07000082,2020-04-27,178
E07000082,2020-04-28,181
E07000082,2020-04-29,182
E07000082,2020-04-30,184
E07000082,2020-05-01,186
E07000082,2020-05-03,188
E07000082,2020-05-05,191
E07000082,2020-05-06,193
E07000082,2020-05-07,195
E07000082,2020-05-10,195
