Area code,date,value
E07000146,2020-03-11,1
E07000146,2020-03-14,2
E07000146,2020-03-15,3
E07000146,2020-03-16,4
E07000146,2020-03-17,7
E07000146,2020-03-18,8
E07000146,2020-03-19,9
E07000146,2020-03-21,10
E07000146,2020-03-23,11
E07000146,2020-03-24,12
E07000146,2020-03-25,15
E07000146,2020-03-26,23
E07000146,2020-03-27,29
E07000146,2020-03-28,33
E07000146,2020-03-29,37
E07000146,2020-03-30,41
E07000146,2020-03-31,46
E07000146,2020-04-01,52
E07000146,2020-04-02,59
E07000146,2020-04-03,69
E07000146,2020-04-04,73
E07000146,2020-04-05,77
E07000146,2020-04-06,92
E07000146,2020-04-07,106
E07000146,2020-04-08,124
E07000146,2020-04-09,144
E07000146,2020-04-10,160
E07000146,2020-04-11,181
E07000146,2020-04-12,200
E07000146,2020-04-13,215
E07000146,2020-04-14,242
E07000146,2020-04-15,263
E07000146,2020-04-16,285
E07000146,2020-04-17,315
E07000146,2020-04-18,338
E07000146,2020-04-19,357
E07000146,2020-04-20,379
E07000146,2020-04-21,397
E07000146,2020-04-22,423
E07000146,2020-04-23,443
E07000146,2020-04-24,456
E07000146,2020-04-25,464
E07000146,2020-04-26,477
E07000146,2020-04-27,495
E07000146,2020-04-28,514
E07000146,2020-04-29,537
E07000146,2020-04-30,547
E07000146,2020-05-01,559
E07000146,2020-05-02,566
E07000146,2020-05-03,581
E07000146,2020-05-04,590
E07000146,2020-05-05,600
E07000146,2020-05-06,619
E07000146,2020-05-07,624
E07000146,2020-05-08,634
E07000146,2020-05-09,638
E07000146,2020-05-10,638
