Area code,date,value
E07000007,2020-03-07,1
E07000007,2020-03-08,2
E07000007,2020-03-09,3
E07000007,2020-03-10,7
E07000007,2020-03-11,8
E07000007,2020-03-12,11
E07000007,2020-03-13,14
E07000007,2020-03-14,15
E07000007,2020-03-15,16
E07000007,2020-03-16,20
E07000007,2020-03-17,23
E07000007,2020-03-18,25
E07000007,2020-03-19,26
E07000007,2020-03-20,28
E07000007,2020-03-21,31
E07000007,2020-03-22,33
E07000007,2020-03-23,35
E07000007,2020-03-24,38
E07000007,2020-03-25,44
E07000007,2020-03-26,51
E07000007,2020-03-27,55
E07000007,2020-03-28,62
E07000007,2020-03-29,65
E07000007,2020-03-30,68
E07000007,2020-03-31,76
E07000007,2020-04-01,82
E07000007,2020-04-02,85
E07000007,2020-04-03,93
E07000007,2020-04-04,96
E07000007,2020-04-05,97
E07000007,2020-04-06,110
E07000007,2020-04-07,120
E07000007,2020-04-08,127
E07000007,2020-04-09,131
E07000007,2020-04-10,138
E07000007,2020-04-11,145
E07000007,2020-04-12,148
E07000007,2020-04-14,150
E07000007,2020-04-15,159
E07000007,2020-04-16,164
E07000007,2020-04-17,169
E07000007,2020-04-18,175
E07000007,2020-04-19,178
E07000007,2020-04-20,179
E07000007,2020-04-21,182
E07000007,2020-04-22,184
E07000007,2020-04-24,195
E07000007,2020-04-25,197
E07000007,2020-04-26,199
E07000007,2020-04-27,201
E07000007,2020-04-28,205
E07000007,2020-04-30,207
E07000007,2020-05-01,210
E07000007,2020-05-03,212
E07000007,2020-05-04,215
E07000007,2020-05-05,217
E07000007,2020-05-06,219
E07000007,2020-05-07,220
E07000007,2020-05-10,220
