Area code,date,value
E07000124,2020-03-12,1
E07000124,2020-03-22,2
E07000124,2020-03-25,4
E07000124,2020-03-29,5
E07000124,2020-03-30,6
E07000124,2020-03-31,7
E07000124,2020-04-01,10
E07000124,2020-04-02,14
E07000124,2020-04-03,15
E07000124,2020-04-04,18
E07000124,2020-04-05,23
E07000124,2020-04-06,29
E07000124,2020-04-07,32
E07000124,2020-04-08,35
E07000124,2020-04-09,38
E07000124,2020-04-10,43
E07000124,2020-04-12,45
E07000124,2020-04-13,46
E07000124,2020-04-14,50
E07000124,2020-04-15,52
E07000124,2020-04-16,58
E07000124,2020-04-17,62
E07000124,2020-04-18,65
E07000124,2020-04-21,68
E07000124,2020-04-22,69
E07000124,2020-04-23,72
E07000124,2020-04-24,74
E07000124,2020-04-25,75
E07000124,2020-04-26,76
E07000124,2020-04-27,79
E07000124,2020-04-28,81
E07000124,2020-04-29,82
E07000124,2020-04-30,85
E07000124,2020-05-01,86
E07000124,2020-05-03,87
E07000124,2020-05-04,88
E07000124,2020-05-05,89
E07000124,2020-05-10,89
