Area code,date,value
E09000028,2020-02-25,2
E09000028,2020-02-28,3
E09000028,2020-03-02,4
E09000028,2020-03-04,5
E09000028,2020-03-05,6
E09000028,2020-03-06,8
E09000028,2020-03-07,9
E09000028,2020-03-08,11
E09000028,2020-03-09,18
E09000028,2020-03-10,24
E09000028,2020-03-11,35
E09000028,2020-03-12,45
E09000028,2020-03-13,53
E09000028,2020-03-14,63
E09000028,2020-03-15,75
E09000028,2020-03-16,91
E09000028,2020-03-17,109
E09000028,2020-03-18,129
E09000028,2020-03-19,144
E09000028,2020-03-20,167
E09000028,2020-03-21,180
E09000028,2020-03-22,208
E09000028,2020-03-23,251
E09000028,2020-03-24,282
E09000028,2020-03-25,311
E09000028,2020-03-26,343
E09000028,2020-03-27,391
E09000028,2020-03-28,423
E09000028,2020-03-29,457
E09000028,2020-03-30,509
E09000028,2020-03-31,543
E09000028,2020-04-01,599
E09000028,2020-04-02,639
E09000028,2020-04-03,687
E09000028,2020-04-04,724
E09000028,2020-04-05,749
E09000028,2020-04-06,788
E09000028,2020-04-07,835
E09000028,2020-04-08,876
E09000028,2020-04-09,917
E09000028,2020-04-10,948
E09000028,2020-04-11,975
E09000028,2020-04-12,986
E09000028,2020-04-13,1009
E09000028,2020-04-14,1030
E09000028,2020-04-15,1052
E09000028,2020-04-16,1072
E09000028,2020-04-17,1087
E09000028,2020-04-18,1104
E09000028,2020-04-19,1108
E09000028,2020-04-20,1119
E09000028,2020-04-21,1135
E09000028,2020-04-22,1139
E09000028,2020-04-23,1151
E09000028,2020-04-24,1160
E09000028,2020-04-25,1161
E09000028,2020-04-26,1165
E09000028,2020-04-27,1178
E09000028,2020-04-28,1183
E09000028,2020-04-29,1197
E09000028,2020-04-30,1207
E09000028,2020-05-01,1213
E09000028,2020-05-02,1215
E09000028,2020-05-03,1217
E09000028,2020-05-04,1222
E09000028,2020-05-05,1227
E09000028,2020-05-06,1230
E09000028,2020-05-07,1231
E09000028,2020-05-08,1232
E09000028,2020-05-09,1234
E09000028,2020-05-10,1234
