Area code,date,value
E07000088,2020-03-13,1
E07000088,2020-03-14,2
E07000088,2020-03-15,4
E07000088,2020-03-16,5
E07000088,2020-03-17,6
E07000088,2020-03-18,9
E07000088,2020-03-19,10
E07000088,2020-03-20,14
E07000088,2020-03-21,15
E07000088,2020-03-22,17
E07000088,2020-03-23,19
E07000088,2020-03-24,24
E07000088,2020-03-25,26
E07000088,2020-03-26,27
E07000088,2020-03-28,31
E07000088,2020-03-29,33
E07000088,2020-03-30,35
E07000088,2020-03-31,37
E07000088,2020-04-01,44
E07000088,2020-04-02,49
E07000088,2020-04-03,51
E07000088,2020-04-05,52
E07000088,2020-04-06,56
E07000088,2020-04-07,60
E07000088,2020-04-08,66
E07000088,2020-04-09,70
E07000088,2020-04-10,72
E07000088,2020-04-11,74
E07000088,2020-04-12,75
E07000088,2020-04-13,76
E07000088,2020-04-15,78
E07000088,2020-04-16,80
E07000088,2020-04-17,91
E07000088,2020-04-18,93
E07000088,2020-04-19,97
E07000088,2020-04-20,98
E07000088,2020-04-21,99
E07000088,2020-04-22,101
E07000088,2020-04-23,104
E07000088,2020-04-24,105
E07000088,2020-04-25,106
E07000088,2020-04-26,108
E07000088,2020-04-28,109
E07000088,2020-04-29,115
E07000088,2020-04-30,116
E07000088,2020-05-01,117
E07000088,2020-05-08,118
E07000088,2020-05-10,118
