Area code,date,value
E07000081,2020-03-08,1
E07000081,2020-03-16,2
E07000081,2020-03-17,4
E07000081,2020-03-19,5
E07000081,2020-03-20,6
E07000081,2020-03-21,10
E07000081,2020-03-22,14
E07000081,2020-03-24,16
E07000081,2020-03-25,18
E07000081,2020-03-26,22
E07000081,2020-03-27,26
E07000081,2020-03-28,33
E07000081,2020-03-29,36
E07000081,2020-03-30,42
E07000081,2020-03-31,51
E07000081,2020-04-01,57
E07000081,2020-04-02,63
E07000081,2020-04-03,67
E07000081,2020-04-04,85
E07000081,2020-04-06,95
E07000081,2020-04-07,105
E07000081,2020-04-08,123
E07000081,2020-04-09,130
E07000081,2020-04-10,144
E07000081,2020-04-11,155
E07000081,2020-04-12,161
E07000081,2020-04-13,174
E07000081,2020-04-14,185
E07000081,2020-04-15,196
E07000081,2020-04-16,213
E07000081,2020-04-17,224
E07000081,2020-04-18,235
E07000081,2020-04-19,247
E07000081,2020-04-20,253
E07000081,2020-04-21,265
E07000081,2020-04-22,270
E07000081,2020-04-23,283
E07000081,2020-04-24,298
E07000081,2020-04-25,306
E07000081,2020-04-26,307
E07000081,2020-04-27,318
E07000081,2020-04-28,332
E07000081,2020-04-29,340
E07000081,2020-04-30,345
E07000081,2020-05-01,358
E07000081,2020-05-02,361
E07000081,2020-05-03,365
E07000081,2020-05-04,372
E07000081,2020-05-05,377
E07000081,2020-05-06,381
E07000081,2020-05-07,383
E07000081,2020-05-10,383
