Area code,date,value
E07000138,2020-03-17,1
E07000138,2020-03-18,3
E07000138,2020-03-19,4
E07000138,2020-03-25,6
E07000138,2020-03-26,10
E07000138,2020-03-27,11
E07000138,2020-03-28,16
E07000138,2020-03-29,18
E07000138,2020-03-30,22
E07000138,2020-03-31,26
E07000138,2020-04-01,29
E07000138,2020-04-03,36
E07000138,2020-04-06,43
E07000138,2020-04-07,48
E07000138,2020-04-08,52
E07000138,2020-04-09,58
E07000138,2020-04-11,61
E07000138,2020-04-12,64
E07000138,2020-04-13,66
E07000138,2020-04-14,71
E07000138,2020-04-16,77
E07000138,2020-04-17,79
E07000138,2020-04-19,83
E07000138,2020-04-20,85
E07000138,2020-04-21,86
E07000138,2020-04-22,87
E07000138,2020-04-23,91
E07000138,2020-04-24,92
E07000138,2020-04-25,94
E07000138,2020-04-26,97
E07000138,2020-04-27,99
E07000138,2020-04-28,101
E07000138,2020-04-29,102
E07000138,2020-04-30,104
E07000138,2020-05-01,107
E07000138,2020-05-03,109
E07000138,2020-05-07,110
E07000138,2020-05-10,110
