Area code,date,value
E06000037,2020-03-07,1
E06000037,2020-03-12,3
E06000037,2020-03-14,4
E06000037,2020-03-15,5
E06000037,2020-03-16,6
E06000037,2020-03-17,7
E06000037,2020-03-18,10
E06000037,2020-03-19,11
E06000037,2020-03-20,14
E06000037,2020-03-21,21
E06000037,2020-03-22,22
E06000037,2020-03-23,30
E06000037,2020-03-24,33
E06000037,2020-03-25,40
E06000037,2020-03-26,44
E06000037,2020-03-27,49
E06000037,2020-03-28,55
E06000037,2020-03-29,58
E06000037,2020-03-30,69
E06000037,2020-03-31,73
E06000037,2020-04-01,87
E06000037,2020-04-02,92
E06000037,2020-04-03,102
E06000037,2020-04-04,115
E06000037,2020-04-05,121
E06000037,2020-04-06,127
E06000037,2020-04-07,138
E06000037,2020-04-08,143
E06000037,2020-04-09,145
E06000037,2020-04-10,158
E06000037,2020-04-11,167
E06000037,2020-04-12,174
E06000037,2020-04-13,186
E06000037,2020-04-14,198
E06000037,2020-04-15,207
E06000037,2020-04-16,224
E06000037,2020-04-17,234
E06000037,2020-04-18,248
E06000037,2020-04-19,254
E06000037,2020-04-20,270
E06000037,2020-04-21,282
E06000037,2020-04-22,288
E06000037,2020-04-23,297
E06000037,2020-04-24,300
E06000037,2020-04-25,307
E06000037,2020-04-26,310
E06000037,2020-04-27,314
E06000037,2020-04-28,317
E06000037,2020-04-29,328
E06000037,2020-04-30,333
E06000037,2020-05-01,335
E06000037,2020-05-02,336
E06000037,2020-05-04,340
E06000037,2020-05-05,342
E06000037,2020-05-06,343
E06000037,2020-05-07,344
E06000037,2020-05-10,344
