Area code,date,value
E08000036,2020-03-11,1
E08000036,2020-03-12,5
E08000036,2020-03-18,9
E08000036,2020-03-19,10
E08000036,2020-03-20,12
E08000036,2020-03-21,14
E08000036,2020-03-22,19
E08000036,2020-03-23,26
E08000036,2020-03-24,33
E08000036,2020-03-25,44
E08000036,2020-03-26,57
E08000036,2020-03-27,64
E08000036,2020-03-28,77
E08000036,2020-03-29,88
E08000036,2020-03-30,99
E08000036,2020-03-31,115
E08000036,2020-04-01,132
E08000036,2020-04-02,149
E08000036,2020-04-03,177
E08000036,2020-04-04,188
E08000036,2020-04-05,209
E08000036,2020-04-06,233
E08000036,2020-04-07,256
E08000036,2020-04-08,281
E08000036,2020-04-09,294
E08000036,2020-04-10,308
E08000036,2020-04-11,316
E08000036,2020-04-12,334
E08000036,2020-04-13,349
E08000036,2020-04-14,364
E08000036,2020-04-15,383
E08000036,2020-04-16,394
E08000036,2020-04-17,406
E08000036,2020-04-18,419
E08000036,2020-04-19,426
E08000036,2020-04-20,438
E08000036,2020-04-21,448
E08000036,2020-04-22,464
E08000036,2020-04-23,471
E08000036,2020-04-24,480
E08000036,2020-04-25,486
E08000036,2020-04-26,497
E08000036,2020-04-27,512
E08000036,2020-04-28,522
E08000036,2020-04-29,528
E08000036,2020-04-30,546
E08000036,2020-05-01,556
E08000036,2020-05-02,565
E08000036,2020-05-03,572
E08000036,2020-05-04,577
E08000036,2020-05-05,593
E08000036,2020-05-06,598
E08000036,2020-05-07,613
E08000036,2020-05-08,622
E08000036,2020-05-09,628
E08000036,2020-05-10,634
