,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
47,239,4.0,7.0,,,-4.0,,-13.0,4.0,23.0,-8.0,-17.0,0.0
48,240,,6.0,,,-5.0,,3.0,9.0,79.0,-7.0,-15.0,-1.0
49,241,,16.0,,,-26.0,7.0,30.0,10.0,72.0,-18.0,-74.0,12.0
50,242,,18.0,,,-22.0,5.0,15.0,18.0,52.0,-21.0,-41.0,6.0
51,243,4.0,20.0,,,-19.0,5.0,9.0,12.0,43.0,-24.0,-40.0,7.0
52,244,4.0,17.0,,,-20.0,4.0,9.0,10.0,50.0,-24.0,-39.0,5.0
53,245,-2.0,12.0,,,-20.0,3.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
54,246,-14.0,6.0,,,-13.0,,-12.0,1.0,-9.0,-17.0,-16.0,0.0
55,247,,0.0,,,-10.0,,-9.0,5.0,55.0,-12.0,-15.0,0.0
56,248,,16.0,,,-25.0,4.0,4.0,12.0,31.0,-21.0,-38.0,5.0
57,249,,13.0,,,-23.0,5.0,0.0,10.0,26.0,-28.0,-36.0,5.0
58,250,0.0,19.0,,,-23.0,5.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
59,251,1.0,17.0,,,-22.0,5.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
60,252,-9.0,11.0,,,-23.0,4.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
61,253,0.0,13.0,,,-5.0,,-12.0,5.0,-3.0,-11.0,-15.0,0.0
62,254,,2.0,,,-7.0,,-10.0,9.0,21.0,-4.0,-11.0,0.0
63,255,,10.0,,,-24.0,5.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
64,256,,15.0,,,-22.0,4.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
65,257,-1.0,18.0,,,-20.0,4.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
66,258,1.0,22.0,,,-21.0,3.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
67,259,-4.0,15.0,,,-20.0,3.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
68,260,-3.0,12.0,,,-1.0,,-7.0,12.0,18.0,-9.0,-13.0,-1.0
69,261,,17.0,,,-4.0,,4.0,31.0,26.0,-14.0,-10.0,-1.0
70,262,-62.0,-55.0,,-65.0,-69.0,18.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
71,263,,36.0,,,-21.0,5.0,1.0,27.0,33.0,-22.0,-33.0,5.0
72,264,-2.0,17.0,,,-20.0,4.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
73,265,2.0,18.0,,,-21.0,4.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
74,266,2.0,14.0,,,-23.0,4.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
75,267,0.0,11.0,,,0.0,,-4.0,17.0,26.0,4.0,-15.0,0.0
76,268,,6.0,,,-2.0,,-3.0,22.0,33.0,-4.0,-12.0,0.0
77,269,,12.0,,,-24.0,4.0,0.0,12.0,16.0,-19.0,-34.0,6.0
78,270,,25.0,,,-19.0,4.0,2.0,17.0,39.0,-21.0,-32.0,5.0
79,271,4.0,22.0,,,-18.0,4.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
80,272,4.0,19.0,,,-20.0,4.0,0.0,14.0,5.0,-22.0,-31.0,5.0
81,273,-15.0,12.0,,-39.0,-22.0,5.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
82,274,0.0,10.0,,,-6.0,,-3.0,17.0,0.0,-49.0,-16.0,1.0
83,275,,5.0,,,-4.0,,-5.0,18.0,7.0,-9.0,-11.0,0.0
84,276,,17.0,,,-22.0,5.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
85,277,,16.0,,,-21.0,5.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
86,278,2.0,18.0,,,-19.0,6.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
87,279,5.0,15.0,,,-18.0,5.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
88,280,-8.0,10.0,,,-19.0,4.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
89,281,0.0,7.0,,,-9.0,,-4.0,10.0,64.0,-39.0,-14.0,0.0
