,date,value
12,2020-03-23,5.0
13,2020-03-30,4.0
14,2020-04-06,7.0
15,2020-04-13,12.0
16,2020-04-20,14.0
17,2020-04-27,13.0
18,2020-05-04,3.0
19,2020-05-11,1.0
20,2020-05-18,2.0
21,2020-05-25,3.0
22,2020-06-01,0.0
