,date,value
12,2020-03-23,2.0
13,2020-03-30,4.0
14,2020-04-06,9.0
15,2020-04-13,10.0
16,2020-04-20,13.0
17,2020-04-27,5.0
18,2020-05-04,11.0
19,2020-05-11,8.0
20,2020-05-18,3.0
