,date,value
11,2020-03-16,1.0
12,2020-03-23,5.0
13,2020-03-30,10.0
14,2020-04-06,15.0
15,2020-04-13,13.0
16,2020-04-20,11.0
17,2020-04-27,13.0
18,2020-05-04,7.0
19,2020-05-11,8.0
20,2020-05-18,12.0
21,2020-05-25,6.0
22,2020-06-01,3.0
23,2020-06-08,1.0
24,2020-06-15,0.0
25,2020-06-22,1.0
26,2020-06-29,0.0
