,date,value
11,2020-03-16,2.0
12,2020-03-23,4.0
13,2020-03-30,9.0
14,2020-04-06,31.0
15,2020-04-13,39.0
16,2020-04-20,33.0
17,2020-04-27,25.0
18,2020-05-04,19.0
19,2020-05-11,15.0
20,2020-05-18,4.0
