,date,value
12,2020-03-23,3.0
13,2020-03-30,3.0
14,2020-04-06,10.0
15,2020-04-13,12.0
16,2020-04-20,11.0
17,2020-04-27,10.0
18,2020-05-04,12.0
19,2020-05-11,4.0
20,2020-05-18,3.0
21,2020-05-25,2.0
22,2020-06-01,2.0
23,2020-06-08,3.0
24,2020-06-15,0.0
25,2020-06-22,0.0
26,2020-06-29,0.0
