,date,value
12,2020-03-23,1.0
13,2020-03-30,5.0
14,2020-04-06,15.0
15,2020-04-13,14.0
16,2020-04-20,13.0
17,2020-04-27,10.0
18,2020-05-04,20.0
19,2020-05-11,11.0
