,date,value
12,2020-03-23,2.0
13,2020-03-30,5.0
14,2020-04-06,11.0
15,2020-04-13,16.0
16,2020-04-20,15.0
17,2020-04-27,27.0
18,2020-05-04,18.0
19,2020-05-11,9.0
20,2020-05-18,7.0
21,2020-05-25,4.0
22,2020-06-01,2.0
23,2020-06-08,0.0
24,2020-06-15,1.0
25,2020-06-22,0.0
