,date,value
11,2020-03-16,1.0
12,2020-03-23,0.0
13,2020-03-30,2.0
14,2020-04-06,12.0
15,2020-04-13,18.0
16,2020-04-20,15.0
17,2020-04-27,15.0
18,2020-05-04,15.0
19,2020-05-11,15.0
